v013,v024,v025,v106,v130,v131,v136,v137,v150,v151,v152,v157,v158,v159,v169a,v171a,v190,v201,v213,v218,v225,v312,v463a,v463b,v463c,v463x,v463z,v501,v504,v505,v511,v613,v621,v701,v704,v714,v716,v730,v743a,v743b,v743d,v743f,v744a,v744b,v744c,v744d,v744e,v745a,v745b,v745c,v745d,v822,v850a,v812,d101a,d101b,d101c,d101d,d101e,d113,d121,d129,s711a,s711b,ipv
7,8,2,0,3,16,4,0,2,1,53,0,0,0,0,0,1,10,0,8,,0,0,0,0,0,0,1,1,0,15,10,8,1,54,0,0,55,1,1,1,4,1,1,1,0,0,2,0,0,,8,0,0,0,0,0,0,1,1,1,2,2,0,3
7,8,2,0,3,16,4,1,2,1,55,0,0,0,0,0,1,6,0,4,,0,0,0,0,0,0,1,1,0,15,8,1,1,63,1,63,64,1,1,1,4,1,1,1,8,1,2,3,0,0,8,8,0,1,1,0,0,0,0,0,0,1,0,0
3,8,2,1,3,16,6,2,1,2,25,0,0,0,1,0,2,4,0,4,,0,0,0,0,0,0,1,1,6,15,4,2,1,96,0,0,30,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,8,0,1,1,0
3,7,1,1,4,6,6,1,2,1,30,0,0,2,1,0,5,4,1,4,1,0,0,0,0,0,1,1,1,0,11,6,2,3,24,0,0,30,1,4,1,4,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7,7,1,0,4,15,7,0,2,1,60,0,0,1,1,0,5,6,0,5,,0,0,0,0,0,1,1,1,0,17,2,2,1,63,1,52,60,4,1,4,1,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,0,0,0,0,1,0,0
3,7,1,3,4,15,4,1,2,1,29,0,0,2,1,0,5,1,1,1,1,0,0,0,0,0,1,1,1,0,20,6,3,3,31,1,36,29,1,1,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,1,1,1
4,7,1,3,1,15,4,1,2,1,42,2,2,2,1,1,5,2,0,2,,11,0,0,0,0,1,1,1,0,23,4,1,2,52,1,36,42,1,2,2,1,0,0,0,0,0,2,0,1,,1,0,0,1,0,0,0,0,1,0,0,1,1,0
2,7,1,3,4,15,3,1,2,1,27,0,0,2,1,0,5,1,0,1,,0,0,0,0,0,1,1,1,0,20,3,8,3,52,1,34,27,1,2,2,4,1,1,0,0,0,0,0,,,1,1,0,0,0,0,0,1,0,0,2,1,1,0
7,7,1,0,4,15,6,0,1,2,45,0,1,0,0,0,5,7,0,5,,0,0,0,0,0,1,4,,,14,7,,,,0,52,,,,,,0,0,0,0,0,0,0,,,1,,0,1,0,0,0,0,0,0,2,2,0,0
3,7,1,1,4,15,5,2,2,1,30,0,0,2,0,0,5,2,0,2,,3,0,0,0,0,1,1,1,0,24,98,8,1,52,0,0,30,2,2,4,2,0,0,0,1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,2,1,1,0
3,7,1,2,4,15,4,2,2,1,35,1,0,2,1,0,5,2,0,2,,0,0,0,0,0,1,1,1,0,20,10,1,2,52,0,0,35,2,2,2,4,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,2,1,1,0
5,10,1,2,1,6,6,1,2,1,48,1,2,2,1,0,5,2,0,2,,0,0,0,0,0,1,1,1,0,28,4,3,2,83,0,0,48,1,4,2,4,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,0,1,0,0,1,0,2
6,10,1,0,4,6,9,0,2,1,40,0,0,0,1,0,5,5,0,5,,0,0,0,0,0,1,1,1,0,19,0,1,1,0,0,52,40,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2,10,1,3,1,2,2,0,2,1,27,1,1,1,1,0,5,0,0,0,,0,0,0,0,0,1,1,1,0,19,2,2,3,96,1,41,30,2,1,1,2,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,2,1,0,0
5,10,1,1,1,1,3,1,2,1,50,0,0,0,1,0,5,1,0,1,,0,0,0,0,0,1,1,1,0,31,3,1,1,54,1,91,50,1,4,1,4,0,0,0,0,0,2,2,0,0,8,0,0,0,0,1,0,1,0,0,0,1,0,3
7,5,2,0,4,5,5,0,1,2,46,0,0,0,0,0,1,6,0,6,,0,0,0,0,0,1,1,1,0,25,15,3,0,92,0,0,52,2,2,2,2,1,1,1,1,1,2,2,0,0,8,0,0,1,0,0,0,0,0,0,1,1,0,0
7,5,2,0,4,5,5,0,2,1,53,0,0,0,0,0,1,8,0,7,,0,0,0,0,0,1,1,1,0,16,10,2,0,63,0,0,53,2,2,2,2,0,0,0,0,0,2,2,8,8,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6,5,2,0,4,5,9,2,1,2,40,0,0,0,0,0,1,9,0,9,,0,0,0,0,0,1,3,,,18,10,,,,0,0,,,,,,1,1,1,1,1,2,2,0,0,0,,0,0,0,0,0,0,0,0,2,2,0,0
3,5,2,0,4,5,6,2,2,1,45,0,0,0,0,0,1,6,0,5,,0,0,0,0,0,1,1,1,0,15,15,2,3,23,0,0,45,4,4,1,4,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5,5,2,0,4,5,7,0,1,2,35,0,0,0,0,0,1,5,0,5,,0,0,0,0,0,1,1,1,0,19,15,3,0,96,0,0,52,2,2,2,2,1,1,1,1,1,2,2,0,0,8,0,0,0,0,0,0,0,0,1,2,1,0,0
7,5,2,0,4,5,5,0,1,2,48,0,0,0,0,0,1,10,0,8,,0,0,0,0,0,1,1,1,2,24,15,2,0,99998,0,0,57,1,1,1,1,1,1,1,1,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,2,0,4,5,5,2,1,2,26,0,0,0,0,0,1,4,1,4,1,0,0,0,0,0,1,1,2,1,11,11,2,0,63,0,0,95,1,1,1,1,0,0,0,0,0,2,2,8,8,1,1,0,0,0,0,0,0,0,0,0,2,0,0
4,5,2,0,4,5,12,2,2,1,40,0,0,0,0,0,1,7,0,7,,0,0,0,0,0,1,1,1,0,15,11,3,0,92,0,0,40,2,2,2,2,1,1,1,1,1,2,2,0,0,8,0,0,1,0,0,0,0,0,1,2,1,0,2
3,5,2,0,4,5,8,3,2,1,30,0,0,0,0,0,1,6,0,6,,0,0,0,0,0,1,1,1,0,10,10,1,0,63,0,0,30,4,4,4,2,1,1,1,1,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
3,6,1,2,4,1,5,1,2,1,33,0,1,2,1,0,5,2,0,2,,3,0,0,0,0,1,1,1,0,17,6,1,3,23,0,91,33,2,2,4,2,0,0,0,0,0,1,0,1,,0,1,0,0,0,0,0,0,0,0,2,1,1,0
4,6,1,2,1,3,5,1,2,1,36,0,0,2,1,0,5,2,0,2,,3,0,0,0,0,1,1,1,0,21,3,1,2,74,1,74,36,2,2,2,4,0,0,0,0,0,2,0,1,,1,1,0,1,0,0,0,0,1,0,0,1,1,0
4,6,1,1,2,2,6,2,2,1,49,0,0,2,0,0,5,5,0,4,,0,0,0,0,0,1,1,1,0,19,4,1,3,0,0,0,49,2,2,2,2,0,0,0,1,0,1,0,1,,0,1,0,0,0,0,0,0,0,0,2,2,1,0
3,6,1,0,1,3,6,1,2,1,44,0,0,1,1,0,5,3,0,3,,3,0,0,0,0,1,1,1,0,15,6,8,0,0,1,52,45,2,2,2,2,1,1,1,1,0,0,0,,,0,1,0,0,0,1,0,0,0,0,0,2,0,0
2,6,1,1,3,2,2,0,2,1,32,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,1,1,0,20,2,8,2,33,0,0,32,2,2,2,2,1,1,1,1,1,0,0,,,1,0,0,0,0,1,0,1,0,0,0,1,1,0
4,3,1,1,4,1,4,0,1,2,31,0,2,2,1,0,5,2,0,2,,16,0,0,0,0,1,1,1,0,14,4,8,2,73,1,52,32,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,0,0,0,0,2,1,1
3,3,1,2,1,1,3,0,2,1,32,0,1,2,1,0,5,1,0,1,,0,0,0,0,0,1,1,1,0,19,3,1,1,51,0,0,30,4,2,1,4,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,1,1,0,0,1,1,0
3,3,1,3,4,1,2,0,1,2,29,2,0,2,1,0,5,1,0,1,,0,0,0,0,0,1,1,2,0,16,10,1,3,36,1,42,34,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,1,2,1,1,0
6,3,1,2,1,1,3,0,1,2,43,2,2,2,1,0,5,0,0,0,,1,0,0,0,0,1,1,1,0,19,2,1,3,43,1,36,50,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,0,1,0,0
3,3,1,3,1,1,2,0,2,1,32,1,2,2,1,0,5,0,1,0,1,0,0,0,0,0,1,1,1,0,22,2,1,3,14,0,0,32,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,1,1,0,0,1,1,0
3,3,1,1,4,1,4,2,2,1,29,0,1,2,1,0,5,2,0,2,,2,0,0,0,0,1,1,1,0,23,4,1,2,51,0,0,29,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0
5,3,1,2,4,1,4,1,1,2,39,1,2,2,1,0,5,4,0,4,,3,0,0,0,0,1,1,1,0,16,4,1,2,52,0,0,39,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,2,2,1,0
1,3,1,1,1,1,2,1,1,2,18,0,0,0,0,0,5,1,0,1,,0,0,0,0,0,1,4,,,11,0,,,,1,52,,,,,,0,1,1,1,1,0,0,,,0,,0,1,0,0,0,1,0,0,1,2,1,1
3,10,1,2,1,2,3,1,2,1,27,1,2,2,1,0,5,1,0,1,,11,0,0,0,0,1,1,1,0,22,3,1,3,75,0,0,28,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,1,0,1,0,0
2,10,1,1,1,1,3,1,2,1,39,0,2,2,1,0,5,1,0,1,,3,0,0,0,0,1,1,1,0,22,4,1,3,74,0,0,39,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,1,0,0,1,0,0
5,10,1,1,1,1,5,1,2,1,37,0,2,2,1,0,5,2,0,2,,0,0,0,0,0,1,1,1,0,20,4,1,3,83,1,52,37,2,2,1,2,0,0,0,0,0,0,0,,,1,8,0,0,0,0,0,0,0,0,0,1,1,0
3,10,1,2,1,1,2,0,2,1,35,2,2,2,1,1,5,0,0,0,,0,0,0,0,0,1,1,1,0,25,6,1,2,73,1,26,34,1,2,2,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,2,1,1,0
5,10,1,2,1,2,2,1,1,2,35,1,0,1,1,0,5,2,0,1,,0,0,0,0,0,1,1,2,0,22,4,1,3,63,1,91,45,2,2,2,2,1,1,1,1,1,0,0,,,1,1,0,1,0,0,0,0,1,0,0,1,0,0
4,7,2,0,3,9,6,1,3,1,63,0,0,0,0,0,4,2,0,2,,0,0,0,0,0,1,2,2,0,18,98,1,0,0,0,52,38,2,2,2,2,1,1,1,1,1,1,0,2,,1,1,0,0,0,1,1,0,0,0,2,2,0,0
1,7,2,1,3,9,3,1,2,1,35,1,1,0,1,0,4,1,1,1,1,0,0,0,0,0,1,1,1,0,15,4,2,1,52,0,0,35,2,2,2,2,1,1,1,0,1,0,0,,,1,0,0,0,1,1,1,1,0,1,2,2,1,0
6,7,2,0,3,9,7,2,2,1,76,0,0,0,0,0,3,9,0,7,,3,0,0,0,0,1,1,1,0,16,96,2,1,63,0,0,76,4,4,4,7,1,1,1,0,1,2,2,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1
2,7,2,1,3,9,3,1,2,1,32,0,0,0,1,0,5,3,0,3,,0,0,0,0,0,1,1,1,0,18,95,1,0,52,0,0,32,2,2,2,2,1,1,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,1,2,1,1,0
1,7,2,1,3,9,4,2,3,2,60,0,2,0,1,0,3,1,0,1,,0,0,0,0,0,1,4,,,13,4,,,,1,75,,,,,,1,1,1,0,0,0,0,,,1,,0,1,0,0,1,0,0,1,0,3,1,0
5,7,2,0,3,9,7,1,2,1,39,0,0,0,0,0,3,5,1,5,2,0,0,0,0,0,1,1,1,0,21,6,2,1,92,0,0,39,4,4,2,2,1,1,1,1,1,2,2,1,0,1,1,0,0,1,0,0,1,0,0,2,2,0,0
6,7,2,0,3,9,7,2,2,1,45,0,1,0,1,0,5,8,0,6,,0,0,0,0,0,1,1,1,1,27,10,3,1,54,0,0,45,2,2,2,2,1,1,1,1,1,0,0,,,1,0,0,0,0,0,0,0,0,1,1,1,0,1
3,7,2,1,3,9,3,0,2,1,30,0,0,0,0,0,4,2,0,2,,0,0,0,0,0,1,1,1,0,16,4,1,1,63,0,0,30,2,2,2,2,1,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,1,2,0,2
5,4,2,0,3,1,9,1,2,1,40,0,0,0,0,0,3,8,0,8,,2,0,0,0,0,1,1,1,0,16,8,8,1,61,1,92,40,2,2,2,2,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,1
3,4,2,0,3,2,6,2,2,1,29,0,2,0,1,0,2,4,0,4,,3,0,0,0,0,1,1,1,0,16,4,1,0,61,1,75,26,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
3,4,2,0,3,2,6,2,1,2,25,0,0,0,0,0,1,4,0,4,,0,0,0,0,0,1,5,,,15,95,,,,0,0,,,,,,1,1,1,1,1,0,0,,,0,,0,1,1,1,1,1,0,0,2,1,0,2
4,4,2,0,3,2,8,2,1,2,30,0,0,0,0,0,4,6,0,6,,2,0,0,0,0,1,1,1,1,14,95,8,0,0,0,0,50,2,2,2,2,0,1,1,1,1,0,0,,,1,1,0,0,1,1,1,1,0,0,2,2,0,4
3,4,2,0,3,2,10,3,2,1,30,0,2,0,0,0,5,8,0,8,,0,0,0,0,0,1,1,1,1,14,10,8,1,63,1,92,30,2,2,2,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0
2,4,2,1,96,2,13,4,4,1,50,0,0,0,0,0,4,1,1,1,2,0,0,0,0,0,1,1,1,0,17,4,1,2,63,1,63,23,4,1,4,2,1,1,1,1,1,0,0,,,1,1,0,1,1,1,1,1,0,0,1,2,1,3
1,4,2,2,3,2,9,0,4,1,67,0,0,2,0,0,4,0,1,0,1,0,0,0,0,0,1,1,1,0,17,95,8,1,83,0,0,20,2,2,2,2,1,1,1,1,1,0,0,,,0,1,0,0,0,0,0,1,0,0,1,1,1,0
7,4,2,0,3,2,4,1,1,2,45,0,0,0,0,0,1,10,0,9,,0,0,0,0,0,1,1,2,1,18,11,2,0,63,0,0,57,1,4,1,2,1,1,1,1,1,0,0,,,0,0,0,1,0,0,0,0,0,0,2,2,0,0
5,4,2,0,4,2,8,1,2,1,36,0,2,0,0,0,2,7,1,6,1,0,0,0,0,0,1,1,1,0,17,8,8,0,63,0,0,36,4,4,4,2,1,0,0,1,1,2,2,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
5,5,2,0,4,5,9,3,2,1,38,0,0,0,0,0,1,8,0,7,,0,0,0,0,0,1,1,1,0,21,15,1,0,63,0,0,38,1,4,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5,2,0,4,5,4,2,2,1,21,0,0,0,0,0,1,2,0,2,,0,0,0,0,0,1,1,1,0,16,15,1,1,63,0,0,27,1,4,1,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,2,1,0,0
3,5,2,0,4,5,7,2,2,1,60,0,0,0,0,0,1,5,0,4,,0,0,0,0,0,1,1,1,2,15,10,2,0,63,1,52,60,2,2,4,2,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0
6,5,2,1,4,5,7,0,1,2,40,0,0,0,0,0,1,8,0,7,,0,0,0,0,0,1,1,1,0,18,95,1,0,63,0,0,45,2,2,2,2,0,0,0,0,0,2,2,8,0,8,1,0,1,0,0,0,1,0,0,0,1,1,0
2,5,2,0,4,5,9,3,2,1,63,0,0,0,0,0,1,3,0,3,,0,0,0,0,0,1,1,1,0,17,7,2,0,54,0,0,63,2,2,2,4,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,1,0,1,2,2,0,1
3,5,2,0,4,5,4,1,3,1,54,0,0,0,1,0,1,1,0,1,,0,0,0,0,0,1,4,,,23,20,,,,1,61,,,,,,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,2,1,0,0
4,5,2,0,4,5,7,1,2,1,39,0,0,0,0,0,1,6,0,6,,0,0,0,0,0,1,1,1,0,14,10,2,0,61,0,0,39,2,2,1,2,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,2,0,4,5,5,3,2,1,36,0,0,0,0,0,1,3,0,3,,0,0,0,0,0,1,1,1,0,19,10,2,0,96,0,0,36,2,2,1,2,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,2,1,0,0
4,4,2,0,3,2,6,1,2,1,35,0,2,1,0,0,4,4,0,4,,3,0,0,0,0,1,1,1,0,17,0,8,1,63,1,63,37,2,2,2,2,1,1,1,1,1,0,0,,,8,0,0,1,0,0,0,0,0,0,1,2,0,0
3,4,2,1,1,2,6,2,2,1,30,0,2,0,0,0,5,4,1,4,1,0,0,0,0,0,1,1,1,0,16,98,8,1,63,0,63,32,2,2,2,2,1,0,0,0,1,2,2,2,2,1,1,0,1,0,1,0,1,1,0,2,2,0,1
6,4,2,1,3,2,7,1,2,1,44,0,1,1,0,0,4,7,0,7,,0,0,0,0,0,1,1,1,0,19,4,2,1,63,1,63,48,2,2,2,2,1,0,0,1,0,2,2,2,2,1,1,0,1,0,0,0,1,0,0,1,1,0,0
1,4,2,1,3,2,6,1,4,1,64,1,2,1,0,0,5,1,0,1,,2,0,0,0,0,1,1,1,0,16,4,1,1,63,1,63,19,2,2,2,2,0,1,0,0,0,0,0,,,1,0,0,1,0,0,0,1,0,8,1,2,1,0
2,4,2,1,3,2,3,1,2,1,28,0,1,1,0,0,4,2,1,2,2,0,0,0,0,0,1,1,1,0,17,4,1,1,52,1,52,27,2,2,2,2,1,0,0,0,1,2,0,2,,1,1,0,0,0,0,0,1,0,0,2,2,0,2
3,4,2,0,3,2,6,2,2,1,28,0,0,0,0,0,5,4,1,4,2,0,0,0,0,0,1,1,1,0,16,6,2,1,63,0,0,28,2,2,2,2,0,0,0,0,0,2,0,1,,0,0,0,1,0,0,0,1,0,8,1,2,0,0
4,4,2,0,1,2,8,2,2,1,39,0,2,1,0,0,4,7,0,7,,0,0,0,0,0,1,1,1,0,17,7,1,1,63,1,63,42,2,2,2,2,0,1,0,0,1,2,0,2,,1,0,0,1,0,0,0,1,1,1,2,2,0,1
6,4,2,1,1,2,6,0,2,1,48,0,2,0,0,0,4,8,0,6,,0,0,0,0,0,1,1,1,0,15,5,2,0,63,1,63,48,2,2,2,2,0,0,0,0,1,2,2,2,2,1,0,0,1,0,0,0,1,1,1,1,2,1,1
7,3,2,0,1,1,5,0,2,1,50,0,0,0,0,0,3,5,0,4,,0,0,0,0,0,1,1,1,0,16,95,1,2,63,0,63,50,1,2,4,2,1,1,1,1,1,2,2,0,1,0,1,0,0,0,1,1,1,1,0,2,2,0,2
3,3,2,3,1,1,4,1,1,2,25,0,1,2,1,1,4,2,0,2,,0,0,0,0,0,1,1,2,0,17,4,2,3,23,1,23,36,2,2,2,2,0,1,0,0,0,2,0,0,,1,1,0,0,0,0,1,0,1,0,0,1,0,1
3,3,2,3,1,1,1,0,1,2,25,0,2,1,1,0,4,0,0,0,,0,0,0,0,0,1,1,2,0,20,2,2,3,23,1,63,32,1,2,1,2,0,1,0,0,1,0,0,,,1,1,0,1,0,0,0,1,1,1,2,2,1,1
3,3,2,1,1,1,3,1,2,1,28,0,1,1,0,0,3,1,0,1,,0,0,0,0,0,1,1,1,0,23,4,1,1,93,0,63,28,4,4,4,2,1,1,1,1,1,2,2,0,0,1,1,0,0,0,0,1,1,1,1,0,2,0,1
1,3,2,1,1,1,3,0,2,1,24,0,0,1,0,0,3,0,0,0,,3,0,0,0,0,1,1,1,0,15,4,8,1,63,0,63,24,2,2,2,4,1,1,1,1,0,0,2,,0,1,1,0,1,0,0,0,0,1,8,2,2,0,1
4,3,2,0,1,1,5,2,2,1,43,0,1,1,0,0,5,7,0,5,,0,0,0,0,0,1,1,1,0,12,4,1,0,63,0,63,43,2,2,2,2,0,1,1,0,1,2,2,0,1,1,1,0,1,0,0,0,0,1,0,1,2,0,1
5,3,2,0,1,1,6,2,2,1,43,0,1,1,0,0,5,7,0,5,,0,0,0,0,0,1,1,1,0,13,5,3,0,63,0,63,43,2,2,2,2,1,1,1,0,0,2,2,8,1,1,1,0,1,0,0,0,0,0,0,0,2,0,2
2,3,2,2,1,1,4,1,11,1,42,0,0,1,1,0,3,1,0,1,,3,0,0,0,0,1,1,1,0,20,4,8,2,63,1,52,26,2,2,1,2,0,0,0,0,0,0,0,,,1,1,0,0,0,1,0,1,1,0,0,1,0,1
7,3,2,0,1,1,3,0,2,1,61,0,1,1,0,0,3,5,0,1,,0,0,0,0,0,1,1,1,0,19,10,8,0,52,0,63,61,1,2,1,4,1,1,1,1,1,0,0,,,1,1,0,1,1,1,0,1,1,1,0,2,0,1
6,3,2,0,1,1,7,2,2,1,65,0,0,1,0,0,2,7,0,5,,3,0,0,0,0,1,1,1,0,14,4,1,0,63,0,63,74,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,2,0,4
3,11,1,1,4,2,4,0,1,2,29,0,0,1,1,0,5,1,0,0,,11,0,0,0,0,1,4,,,22,5,,,,1,52,,,,,,1,1,1,1,1,1,1,1,1,1,,0,0,0,0,0,0,0,0,2,1,0,0
3,11,1,0,4,2,3,1,1,2,30,0,0,0,0,0,5,1,0,1,,0,0,0,0,0,1,1,1,1,18,95,1,1,52,0,0,40,2,2,2,2,0,1,1,1,1,2,0,0,,1,0,0,0,1,1,0,0,0,0,2,1,0,0
2,11,1,1,4,2,4,2,2,1,25,0,2,1,1,0,5,2,0,2,,11,0,0,0,0,1,1,1,0,20,6,2,3,23,0,0,28,4,2,2,2,0,1,0,0,0,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,2,1,0
1,11,1,1,4,2,2,0,2,1,28,0,2,2,1,0,5,0,1,0,1,0,0,0,0,0,1,1,1,0,16,2,8,3,23,0,0,25,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0
1,11,1,1,4,2,2,0,2,1,27,0,0,0,0,0,5,0,0,0,,0,0,0,0,0,1,1,1,0,17,10,1,3,23,0,0,27,2,1,2,2,0,0,0,0,0,3,0,1,,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2,11,1,2,4,2,4,2,2,1,25,0,0,0,1,2,5,2,0,2,,0,0,0,0,0,1,1,1,0,19,8,2,3,0,0,0,25,2,2,2,2,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,1,0,1,2,1,0,1
5,4,2,1,4,2,10,3,2,1,42,0,0,0,0,0,2,10,0,9,,0,0,0,0,0,1,1,1,0,16,10,2,0,63,1,63,40,4,4,4,4,0,0,0,0,0,2,2,0,1,1,0,0,1,1,1,1,1,0,1,1,2,1,3
5,4,2,0,4,2,7,1,2,1,46,0,0,0,0,0,2,7,0,7,,0,0,0,0,0,1,1,1,0,14,8,2,1,63,1,63,45,2,2,2,2,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,2,0,3
4,4,2,0,4,2,7,2,2,1,33,0,0,0,0,0,2,6,0,5,,0,0,0,0,0,1,1,1,0,16,6,2,1,63,1,52,33,2,2,4,2,1,0,1,1,0,2,2,0,0,1,0,0,1,0,1,0,1,0,1,1,2,0,0
3,4,2,0,4,2,7,2,1,2,27,0,2,1,0,0,4,5,0,5,,0,0,0,0,0,1,1,1,1,17,5,2,1,63,0,0,52,2,2,2,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,2,2,0,0
2,4,2,0,4,2,4,2,2,1,26,0,0,0,0,0,1,2,0,2,,0,0,0,0,0,1,1,1,0,17,6,2,0,63,0,0,26,4,4,2,4,1,1,1,1,1,0,0,,,0,0,0,1,0,0,0,0,0,0,2,2,0,2
2,4,2,1,4,2,3,1,2,1,27,0,2,0,1,0,3,1,0,1,,0,0,0,0,0,1,1,1,0,19,4,1,2,63,0,0,27,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,2,2,1,2
7,4,2,0,4,2,11,0,2,1,62,0,1,1,0,0,3,9,0,9,,0,0,0,0,0,1,1,1,1,21,10,2,0,63,0,0,62,2,4,2,2,1,1,1,0,1,0,0,,,0,1,0,0,1,1,0,1,0,0,2,2,0,1
3,4,2,1,4,2,7,2,2,1,33,0,2,0,0,0,4,5,0,5,,0,0,0,0,0,1,1,1,0,15,4,8,2,61,1,63,33,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,1,0
5,4,2,0,4,2,7,0,1,2,37,0,2,1,0,0,3,9,0,7,,0,0,0,0,0,1,3,,,17,6,,,,1,63,,,,,,0,0,0,0,0,1,1,1,1,1,,0,0,0,0,0,0,0,1,2,2,0,0
3,4,2,0,4,2,6,2,2,1,34,0,0,0,0,0,3,4,0,4,,0,0,0,0,0,1,1,1,0,17,0,8,1,63,0,0,34,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0
3,11,1,1,4,1,4,1,1,2,26,0,0,0,0,0,5,2,0,2,,11,0,0,0,0,1,1,1,0,22,4,2,1,71,1,91,27,2,2,2,2,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,2,1,1,0
3,11,1,1,1,1,4,1,2,1,35,0,1,1,1,0,5,1,0,1,,2,0,0,0,0,1,1,1,0,23,0,2,1,92,1,92,35,1,2,1,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1,2,1,0,0
4,11,1,1,1,1,3,0,2,1,35,0,0,0,1,0,5,1,0,1,,0,0,0,0,0,1,1,1,0,24,4,1,2,96,1,52,35,2,2,1,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,11,1,2,4,2,1,0,1,2,21,0,0,0,1,2,5,0,0,0,,0,1,0,0,1,0,2,2,0,20,5,1,3,42,0,0,24,1,2,2,2,0,0,0,0,0,1,0,1,,1,1,0,1,1,0,0,0,0,0,2,1,0,2
5,11,1,1,4,2,8,2,2,1,40,0,1,2,1,0,5,5,0,5,,3,0,0,0,0,1,1,1,0,15,6,2,2,52,0,0,40,2,2,1,2,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,8,2,1,1,0
2,9,1,1,1,1,3,1,2,1,28,0,0,1,1,0,5,1,0,1,,0,0,0,0,0,1,1,1,0,15,3,1,2,71,0,0,28,2,2,2,2,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,9,1,2,1,1,3,1,2,1,32,1,0,1,1,0,5,1,0,1,,11,0,0,0,0,1,1,1,0,21,2,1,2,51,1,51,34,2,2,2,2,1,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0
